Date,Product_Code,Warehouse,Product_Category,Order_Demand,month,quarter,year,season,is_holiday_season,lag_1,lag_2,lag_3,lag_6,rolling_mean_3,rolling_mean_6,Unit_Price,Revenue
2012-10-01,Product_0937,Whse_J,Category_006,7000.0,10,4,2012,Autumn,0,6000.0,2000.0,3000.0,2000.0,3666.6666666666665,3166.6666666666665,21.39,149730.0
2012-11-01,Product_0937,Whse_J,Category_006,1000.0,11,4,2012,Autumn,1,7000.0,6000.0,2000.0,1000.0,5000.0,4000.0,21.17,21170.0
2012-12-01,Product_0937,Whse_J,Category_006,1000.0,12,4,2012,Winter,1,1000.0,7000.0,6000.0,5000.0,4666.666666666667,4000.0,20.68,20680.0
2013-02-01,Product_0937,Whse_J,Category_006,1000.0,2,1,2013,Winter,0,1000.0,1000.0,7000.0,3000.0,3000.0,3333.3333333333335,22.25,22250.0
2013-03-01,Product_0937,Whse_J,Category_006,1000.0,3,1,2013,Spring,0,1000.0,1000.0,1000.0,2000.0,1000.0,3000.0,19.76,19760.0
2013-05-01,Product_0937,Whse_J,Category_006,1000.0,5,2,2013,Spring,0,1000.0,1000.0,1000.0,6000.0,1000.0,2833.3333333333335,20.73,20730.0
2013-06-01,Product_0937,Whse_J,Category_006,3000.0,6,2,2013,Summer,0,1000.0,1000.0,1000.0,7000.0,1000.0,2000.0,19.28,57840.0
2013-07-01,Product_0937,Whse_J,Category_006,5000.0,7,3,2013,Summer,0,3000.0,1000.0,1000.0,1000.0,1666.6666666666667,1333.3333333333333,19.24,96199.99999999999
2013-08-01,Product_0937,Whse_J,Category_006,5000.0,8,3,2013,Summer,0,5000.0,3000.0,1000.0,1000.0,3000.0,2000.0,19.25,96250.0
2013-09-01,Product_0937,Whse_J,Category_006,2000.0,9,3,2013,Autumn,0,5000.0,5000.0,3000.0,1000.0,4333.333333333333,2666.6666666666665,19.41,38820.0
2013-10-01,Product_0937,Whse_J,Category_006,1000.0,10,4,2013,Autumn,0,2000.0,5000.0,5000.0,1000.0,4000.0,2833.3333333333335,19.67,19670.0
2013-11-01,Product_0937,Whse_J,Category_006,2000.0,11,4,2013,Autumn,1,1000.0,2000.0,5000.0,1000.0,2666.6666666666665,2833.3333333333335,20.06,40120.0
2013-12-01,Product_0937,Whse_J,Category_006,15000.0,12,4,2013,Winter,1,2000.0,1000.0,2000.0,3000.0,1666.6666666666667,3000.0,21.21,318150.0
2014-01-01,Product_0937,Whse_J,Category_006,1000.0,1,1,2014,Winter,0,15000.0,2000.0,1000.0,5000.0,6000.0,5000.0,21.51,21510.0
2014-02-01,Product_0937,Whse_J,Category_006,2000.0,2,1,2014,Winter,0,1000.0,15000.0,2000.0,5000.0,6000.0,4333.333333333333,21.14,42280.0
2014-03-01,Product_0937,Whse_J,Category_006,1000.0,3,1,2014,Spring,0,2000.0,1000.0,15000.0,2000.0,6000.0,3833.3333333333335,19.55,19550.0
2014-04-01,Product_0937,Whse_J,Category_006,1000.0,4,2,2014,Spring,0,1000.0,2000.0,1000.0,1000.0,1333.3333333333333,3666.6666666666665,20.59,20590.0
2014-05-01,Product_0937,Whse_J,Category_006,1000.0,5,2,2014,Spring,0,1000.0,1000.0,2000.0,2000.0,1333.3333333333333,3666.6666666666665,20.66,20660.0
2014-07-01,Product_0937,Whse_J,Category_006,2000.0,7,3,2014,Summer,0,1000.0,1000.0,1000.0,15000.0,1000.0,3500.0,19.4,38800.0
2014-08-01,Product_0937,Whse_J,Category_006,1000.0,8,3,2014,Summer,0,2000.0,1000.0,1000.0,1000.0,1333.3333333333333,1333.3333333333333,18.64,18640.0
2014-10-01,Product_0937,Whse_J,Category_006,4000.0,10,4,2014,Autumn,0,1000.0,2000.0,1000.0,2000.0,1333.3333333333333,1333.3333333333333,20.7,82800.0
2014-11-01,Product_0937,Whse_J,Category_006,2000.0,11,4,2014,Autumn,1,4000.0,1000.0,2000.0,1000.0,2333.3333333333335,1666.6666666666667,21.23,42460.0
2014-12-01,Product_0937,Whse_J,Category_006,2000.0,12,4,2014,Winter,1,2000.0,4000.0,1000.0,1000.0,2333.3333333333335,1833.3333333333333,21.28,42560.0
2015-02-01,Product_0937,Whse_J,Category_006,2000.0,2,1,2015,Winter,0,2000.0,2000.0,4000.0,1000.0,2666.6666666666665,2000.0,22.3,44600.0
2015-03-01,Product_0937,Whse_J,Category_006,1000.0,3,1,2015,Spring,0,2000.0,2000.0,2000.0,2000.0,2000.0,2166.6666666666665,21.0,21000.0
2015-04-01,Product_0937,Whse_J,Category_006,1000.0,4,2,2015,Spring,0,1000.0,2000.0,2000.0,1000.0,1666.6666666666667,2000.0,20.43,20430.0
2015-05-01,Product_0937,Whse_J,Category_006,5000.0,5,2,2015,Spring,0,1000.0,1000.0,2000.0,4000.0,1333.3333333333333,2000.0,20.22,101100.0
2015-06-01,Product_0937,Whse_J,Category_006,10000.0,6,2,2015,Summer,0,5000.0,1000.0,1000.0,2000.0,2333.3333333333335,2166.6666666666665,19.26,192600.00000000003
2015-07-01,Product_0937,Whse_J,Category_006,1000.0,7,3,2015,Summer,0,10000.0,5000.0,1000.0,2000.0,5333.333333333333,3500.0,19.42,19420.0
2015-08-01,Product_0937,Whse_J,Category_006,4000.0,8,3,2015,Summer,0,1000.0,10000.0,5000.0,2000.0,5333.333333333333,3333.3333333333335,19.3,77200.0
2015-10-01,Product_0937,Whse_J,Category_006,1000.0,10,4,2015,Autumn,0,4000.0,1000.0,10000.0,1000.0,5000.0,3666.6666666666665,19.7,19700.0
2015-11-01,Product_0937,Whse_J,Category_006,2000.0,11,4,2015,Autumn,1,1000.0,4000.0,1000.0,1000.0,2000.0,3666.6666666666665,21.26,42520.0
2016-01-01,Product_0937,Whse_J,Category_006,3000.0,1,1,2016,Winter,0,2000.0,1000.0,4000.0,5000.0,2333.3333333333335,3833.3333333333335,21.49,64469.99999999999
2016-02-01,Product_0937,Whse_J,Category_006,2000.0,2,1,2016,Winter,0,3000.0,2000.0,1000.0,10000.0,2000.0,3500.0,23.01,46020.0
2016-03-01,Product_0937,Whse_J,Category_006,3000.0,3,1,2016,Spring,0,2000.0,3000.0,2000.0,1000.0,2333.3333333333335,2166.6666666666665,21.5,64500.0
2016-04-01,Product_0937,Whse_J,Category_006,1000.0,4,2,2016,Spring,0,3000.0,2000.0,3000.0,4000.0,2666.6666666666665,2500.0,19.7,19700.0
2016-06-01,Product_0937,Whse_J,Category_006,7000.0,6,2,2016,Summer,0,1000.0,3000.0,2000.0,1000.0,2000.0,2000.0,19.17,134190.0
2016-07-01,Product_0937,Whse_J,Category_006,2000.0,7,3,2016,Summer,0,7000.0,1000.0,3000.0,2000.0,3666.6666666666665,3000.0,18.81,37620.0
2016-08-01,Product_0937,Whse_J,Category_006,4000.0,8,3,2016,Summer,0,2000.0,7000.0,1000.0,3000.0,3333.3333333333335,3000.0,18.51,74040.0
2016-09-01,Product_0937,Whse_J,Category_006,1000.0,9,3,2016,Autumn,0,4000.0,2000.0,7000.0,2000.0,4333.333333333333,3166.6666666666665,20.41,20410.0
2016-10-01,Product_0937,Whse_J,Category_006,2000.0,10,4,2016,Autumn,0,1000.0,4000.0,2000.0,3000.0,2333.3333333333335,3000.0,20.47,40940.0
2016-11-01,Product_0937,Whse_J,Category_006,3000.0,11,4,2016,Autumn,1,2000.0,1000.0,4000.0,1000.0,2333.3333333333335,2833.3333333333335,19.65,58949.99999999999
2016-12-01,Product_0937,Whse_J,Category_006,5000.0,12,4,2016,Winter,1,3000.0,2000.0,1000.0,7000.0,2000.0,3166.6666666666665,20.72,103600.0
2012-07-01,Product_0938,Whse_S,Category_006,70000.0,7,3,2012,Summer,0,30000.0,60000.0,30000.0,10000.0,40000.0,25000.0,17.97,1257900.0
2012-09-01,Product_0938,Whse_S,Category_006,60000.0,9,3,2012,Autumn,0,70000.0,30000.0,60000.0,10000.0,53333.333333333336,35000.0,18.12,1087200.0
2012-10-01,Product_0938,Whse_S,Category_006,115000.0,10,4,2012,Autumn,0,60000.0,70000.0,30000.0,10000.0,53333.333333333336,43333.333333333336,18.34,2109100.0
2012-11-01,Product_0938,Whse_S,Category_006,75000.0,11,4,2012,Autumn,1,115000.0,60000.0,70000.0,30000.0,81666.66666666667,60833.333333333336,18.21,1365750.0
2012-12-01,Product_0938,Whse_S,Category_006,22500.0,12,4,2012,Winter,1,75000.0,115000.0,60000.0,60000.0,83333.33333333333,68333.33333333333,20.03,450675.0
2013-01-01,Product_0938,Whse_S,Category_006,90000.0,1,1,2013,Winter,0,22500.0,75000.0,115000.0,30000.0,70833.33333333333,62083.333333333336,20.48,1843200.0
2013-02-01,Product_0938,Whse_S,Category_006,30000.0,2,1,2013,Winter,0,90000.0,22500.0,75000.0,70000.0,62500.0,72083.33333333333,19.54,586200.0
2013-03-01,Product_0938,Whse_S,Category_006,210000.0,3,1,2013,Spring,0,30000.0,90000.0,22500.0,60000.0,47500.0,65416.666666666664,17.82,3742200.0
2013-04-01,Product_0938,Whse_S,Category_006,62500.0,4,2,2013,Spring,0,210000.0,30000.0,90000.0,115000.0,110000.0,90416.66666666667,17.93,1120625.0
2013-05-01,Product_0938,Whse_S,Category_006,10000.0,5,2,2013,Spring,0,62500.0,210000.0,30000.0,75000.0,100833.33333333333,81666.66666666667,18.54,185400.0
2013-07-01,Product_0938,Whse_S,Category_006,90000.0,7,3,2013,Summer,0,10000.0,62500.0,210000.0,22500.0,94166.66666666667,70833.33333333333,17.6,1584000.0000000002
2013-08-01,Product_0938,Whse_S,Category_006,20000.0,8,3,2013,Summer,0,90000.0,10000.0,62500.0,90000.0,54166.666666666664,82083.33333333333,17.2,344000.0
2013-09-01,Product_0938,Whse_S,Category_006,60000.0,9,3,2013,Autumn,0,20000.0,90000.0,10000.0,30000.0,40000.0,70416.66666666667,18.57,1114200.0
2013-10-01,Product_0938,Whse_S,Category_006,40000.0,10,4,2013,Autumn,0,60000.0,20000.0,90000.0,210000.0,56666.666666666664,75416.66666666667,18.19,727600.0
2013-11-01,Product_0938,Whse_S,Category_006,60000.0,11,4,2013,Autumn,1,40000.0,60000.0,20000.0,62500.0,40000.0,47083.333333333336,18.22,1093200.0
2013-12-01,Product_0938,Whse_S,Category_006,40000.0,12,4,2013,Winter,1,60000.0,40000.0,60000.0,10000.0,53333.333333333336,46666.666666666664,18.68,747200.0
2014-01-01,Product_0938,Whse_S,Category_006,20000.0,1,1,2014,Winter,0,40000.0,60000.0,40000.0,90000.0,46666.666666666664,51666.666666666664,20.17,403400.00000000006
2014-02-01,Product_0938,Whse_S,Category_006,50000.0,2,1,2014,Winter,0,20000.0,40000.0,60000.0,20000.0,40000.0,40000.0,18.17,908500.0000000001
2014-03-01,Product_0938,Whse_S,Category_006,80000.0,3,1,2014,Spring,0,50000.0,20000.0,40000.0,60000.0,36666.666666666664,45000.0,18.2,1456000.0
2014-04-01,Product_0938,Whse_S,Category_006,60000.0,4,2,2014,Spring,0,80000.0,50000.0,20000.0,40000.0,50000.0,48333.333333333336,18.04,1082400.0
2014-05-01,Product_0938,Whse_S,Category_006,80000.0,5,2,2014,Spring,0,60000.0,80000.0,50000.0,60000.0,63333.333333333336,51666.666666666664,18.0,1440000.0
2014-06-01,Product_0938,Whse_S,Category_006,10000.0,6,2,2014,Summer,0,80000.0,60000.0,80000.0,40000.0,73333.33333333333,55000.0,17.01,170100.00000000003
2014-07-01,Product_0938,Whse_S,Category_006,50000.0,7,3,2014,Summer,0,10000.0,80000.0,60000.0,20000.0,50000.0,50000.0,17.18,859000.0
2014-08-01,Product_0938,Whse_S,Category_006,10000.0,8,3,2014,Summer,0,50000.0,10000.0,80000.0,50000.0,46666.666666666664,55000.0,18.25,182500.0
2014-09-01,Product_0938,Whse_S,Category_006,40000.0,9,3,2014,Autumn,0,10000.0,50000.0,10000.0,80000.0,23333.333333333332,48333.333333333336,18.64,745600.0
2014-10-01,Product_0938,Whse_S,Category_006,60000.0,10,4,2014,Autumn,0,40000.0,10000.0,50000.0,60000.0,33333.333333333336,41666.666666666664,18.69,1121400.0
2014-11-01,Product_0938,Whse_S,Category_006,32500.0,11,4,2014,Autumn,1,60000.0,40000.0,10000.0,80000.0,36666.666666666664,41666.666666666664,18.7,607750.0
2014-12-01,Product_0938,Whse_S,Category_006,22500.0,12,4,2014,Winter,1,32500.0,60000.0,40000.0,10000.0,44166.666666666664,33750.0,19.09,429525.0
2015-01-01,Product_0938,Whse_S,Category_006,62500.0,1,1,2015,Winter,0,22500.0,32500.0,60000.0,50000.0,38333.333333333336,35833.333333333336,19.17,1198125.0
2015-02-01,Product_0938,Whse_S,Category_006,35000.0,2,1,2015,Winter,0,62500.0,22500.0,32500.0,10000.0,39166.666666666664,37916.666666666664,19.81,693350.0
2015-03-01,Product_0938,Whse_S,Category_006,90000.0,3,1,2015,Spring,0,35000.0,62500.0,22500.0,40000.0,40000.0,42083.333333333336,17.6,1584000.0000000002
2015-04-01,Product_0938,Whse_S,Category_006,75000.0,4,2,2015,Spring,0,90000.0,35000.0,62500.0,60000.0,62500.0,50416.666666666664,18.0,1350000.0
2015-05-01,Product_0938,Whse_S,Category_006,85000.0,5,2,2015,Spring,0,75000.0,90000.0,35000.0,32500.0,66666.66666666667,52916.666666666664,18.68,1587800.0
2015-07-01,Product_0938,Whse_S,Category_006,125000.0,7,3,2015,Summer,0,85000.0,75000.0,90000.0,22500.0,83333.33333333333,61666.666666666664,16.98,2122500.0
2015-08-01,Product_0938,Whse_S,Category_006,112500.0,8,3,2015,Summer,0,125000.0,85000.0,75000.0,62500.0,95000.0,78750.0,17.27,1942875.0
2015-09-01,Product_0938,Whse_S,Category_006,150000.0,9,3,2015,Autumn,0,112500.0,125000.0,85000.0,35000.0,107500.0,87083.33333333333,18.44,2766000.0
2015-10-01,Product_0938,Whse_S,Category_006,50000.0,10,4,2015,Autumn,0,150000.0,112500.0,125000.0,90000.0,129166.66666666667,106250.0,18.88,944000.0
2015-11-01,Product_0938,Whse_S,Category_006,200000.0,11,4,2015,Autumn,1,50000.0,150000.0,112500.0,75000.0,104166.66666666667,99583.33333333333,18.68,3736000.0
2012-07-01,Product_0939,Whse_J,Category_005,1000.0,7,3,2012,Summer,0,800.0,1300.0,300.0,300.0,800.0,633.3333333333334,64.31,64310.0
2012-10-01,Product_0939,Whse_J,Category_005,1000.0,10,4,2012,Autumn,0,1000.0,800.0,1300.0,300.0,1033.3333333333333,750.0,71.43,71430.0
2012-12-01,Product_0939,Whse_J,Category_005,100.0,12,4,2012,Winter,1,1000.0,1000.0,800.0,800.0,933.3333333333334,866.6666666666666,74.01,7401.000000000001
2013-01-01,Product_0939,Whse_J,Category_005,300.0,1,1,2013,Winter,0,100.0,1000.0,1000.0,300.0,700.0,750.0,72.99,21897.0
2013-02-01,Product_0939,Whse_J,Category_005,1200.0,2,1,2013,Winter,0,300.0,100.0,1000.0,1300.0,466.6666666666667,750.0,72.81,87372.0
2013-03-01,Product_0939,Whse_J,Category_005,100.0,3,1,2013,Spring,0,1200.0,300.0,100.0,800.0,533.3333333333334,733.3333333333334,65.65,6565.000000000001
2013-04-01,Product_0939,Whse_J,Category_005,500.0,4,2,2013,Spring,0,100.0,1200.0,300.0,1000.0,533.3333333333334,616.6666666666666,68.62,34310.0
2013-05-01,Product_0939,Whse_J,Category_005,1700.0,5,2,2013,Spring,0,500.0,100.0,1200.0,1000.0,600.0,533.3333333333334,68.19,115923.0
2013-06-01,Product_0939,Whse_J,Category_005,200.0,6,2,2013,Summer,0,1700.0,500.0,100.0,100.0,766.6666666666666,650.0,64.4,12880.000000000002
2013-07-01,Product_0939,Whse_J,Category_005,300.0,7,3,2013,Summer,0,200.0,1700.0,500.0,300.0,800.0,666.6666666666666,61.72,18516.0
2013-09-01,Product_0939,Whse_J,Category_005,100.0,9,3,2013,Autumn,0,300.0,200.0,1700.0,1200.0,733.3333333333334,666.6666666666666,69.97,6997.0
2013-10-01,Product_0939,Whse_J,Category_005,2900.0,10,4,2013,Autumn,0,100.0,300.0,200.0,100.0,200.0,483.3333333333333,70.13,203377.0
2013-11-01,Product_0939,Whse_J,Category_005,300.0,11,4,2013,Autumn,1,2900.0,100.0,300.0,500.0,1100.0,950.0,72.74,21822.0
2013-12-01,Product_0939,Whse_J,Category_005,1100.0,12,4,2013,Winter,1,300.0,2900.0,100.0,1700.0,1100.0,916.6666666666666,73.91,81301.0
2014-01-01,Product_0939,Whse_J,Category_005,800.0,1,1,2014,Winter,0,1100.0,300.0,2900.0,200.0,1433.3333333333333,816.6666666666666,76.46,61167.99999999999
2014-02-01,Product_0939,Whse_J,Category_005,200.0,2,1,2014,Winter,0,800.0,1100.0,300.0,300.0,733.3333333333334,916.6666666666666,72.43,14486.000000000002
2014-03-01,Product_0939,Whse_J,Category_005,400.0,3,1,2014,Spring,0,200.0,800.0,1100.0,100.0,700.0,900.0,67.81,27124.0
2014-04-01,Product_0939,Whse_J,Category_005,3200.0,4,2,2014,Spring,0,400.0,200.0,800.0,2900.0,466.6666666666667,950.0,66.29,212128.00000000003
2014-05-01,Product_0939,Whse_J,Category_005,2200.0,5,2,2014,Spring,0,3200.0,400.0,200.0,300.0,1266.6666666666667,1000.0,67.81,149182.0
2014-07-01,Product_0939,Whse_J,Category_005,2600.0,7,3,2014,Summer,0,2200.0,3200.0,400.0,1100.0,1933.3333333333333,1316.6666666666667,67.25,174850.0
2014-08-01,Product_0939,Whse_J,Category_005,100.0,8,3,2014,Summer,0,2600.0,2200.0,3200.0,800.0,2666.6666666666665,1566.6666666666667,67.31,6731.0
2014-09-01,Product_0939,Whse_J,Category_005,100.0,9,3,2014,Autumn,0,100.0,2600.0,2200.0,200.0,1633.3333333333333,1450.0,70.88,7088.0
2014-10-01,Product_0939,Whse_J,Category_005,800.0,10,4,2014,Autumn,0,100.0,100.0,2600.0,400.0,933.3333333333334,1433.3333333333333,67.57,54055.99999999999
2014-11-01,Product_0939,Whse_J,Category_005,1600.0,11,4,2014,Autumn,1,800.0,100.0,100.0,3200.0,333.3333333333333,1500.0,67.44,107904.0
2014-12-01,Product_0939,Whse_J,Category_005,700.0,12,4,2014,Winter,1,1600.0,800.0,100.0,2200.0,833.3333333333334,1233.3333333333333,73.28,51296.0
2015-02-01,Product_0939,Whse_J,Category_005,300.0,2,1,2015,Winter,0,700.0,1600.0,800.0,2600.0,1033.3333333333333,983.3333333333334,72.32,21695.999999999996
2015-03-01,Product_0939,Whse_J,Category_005,100.0,3,1,2015,Spring,0,300.0,700.0,1600.0,100.0,866.6666666666666,600.0,69.72,6972.0
2015-04-01,Product_0939,Whse_J,Category_005,100.0,4,2,2015,Spring,0,100.0,300.0,700.0,100.0,366.6666666666667,600.0,69.33,6933.0
2015-05-01,Product_0939,Whse_J,Category_005,100.0,5,2,2015,Spring,0,100.0,100.0,300.0,800.0,166.66666666666666,600.0,69.06,6906.0
2015-06-01,Product_0939,Whse_J,Category_005,200.0,6,2,2015,Summer,0,100.0,100.0,100.0,1600.0,100.0,483.3333333333333,64.5,12900.0
2015-07-01,Product_0939,Whse_J,Category_005,300.0,7,3,2015,Summer,0,200.0,100.0,100.0,700.0,133.33333333333334,250.0,65.91,19773.0
2015-08-01,Product_0939,Whse_J,Category_005,300.0,8,3,2015,Summer,0,300.0,200.0,100.0,300.0,200.0,183.33333333333334,66.28,19884.0
2015-09-01,Product_0939,Whse_J,Category_005,400.0,9,3,2015,Autumn,0,300.0,300.0,200.0,100.0,266.6666666666667,183.33333333333334,69.68,27872.000000000004
2015-10-01,Product_0939,Whse_J,Category_005,100.0,10,4,2015,Autumn,0,400.0,300.0,300.0,100.0,333.3333333333333,233.33333333333334,69.9,6990.000000000001
2015-11-01,Product_0939,Whse_J,Category_005,500.0,11,4,2015,Autumn,1,100.0,400.0,300.0,100.0,266.6666666666667,233.33333333333334,71.05,35525.0
2015-12-01,Product_0939,Whse_J,Category_005,100.0,12,4,2015,Winter,1,500.0,100.0,400.0,200.0,333.3333333333333,300.0,71.4,7140.000000000001
2016-01-01,Product_0939,Whse_J,Category_005,1300.0,1,1,2016,Winter,0,100.0,500.0,100.0,300.0,233.33333333333334,283.3333333333333,72.54,94302.00000000001
2016-02-01,Product_0939,Whse_J,Category_005,200.0,2,1,2016,Winter,0,1300.0,100.0,500.0,300.0,633.3333333333334,450.0,72.37,14474.0
2016-03-01,Product_0939,Whse_J,Category_005,600.0,3,1,2016,Spring,0,200.0,1300.0,100.0,400.0,533.3333333333334,433.3333333333333,70.38,42228.0
2016-05-01,Product_0939,Whse_J,Category_005,700.0,5,2,2016,Spring,0,600.0,200.0,1300.0,100.0,700.0,466.6666666666667,67.27,47089.0
2016-06-01,Product_0939,Whse_J,Category_005,200.0,6,2,2016,Summer,0,700.0,600.0,200.0,500.0,500.0,566.6666666666666,65.68,13136.000000000002
2016-08-01,Product_0939,Whse_J,Category_005,600.0,8,3,2016,Summer,0,200.0,700.0,600.0,100.0,500.0,516.6666666666666,66.89,40134.0
2016-09-01,Product_0939,Whse_J,Category_005,100.0,9,3,2016,Autumn,0,600.0,200.0,700.0,1300.0,500.0,600.0,68.81,6881.0
2016-10-01,Product_0939,Whse_J,Category_005,800.0,10,4,2016,Autumn,0,100.0,600.0,200.0,200.0,300.0,400.0,72.26,57808.00000000001
2016-11-01,Product_0939,Whse_J,Category_005,6300.0,11,4,2016,Autumn,1,800.0,100.0,600.0,600.0,500.0,500.0,72.44,456372.0
2016-12-01,Product_0939,Whse_J,Category_005,1000.0,12,4,2016,Winter,1,6300.0,800.0,100.0,700.0,2400.0,1450.0,69.12,69120.0
2012-10-01,Product_0940,Whse_C,Category_005,500.0,10,4,2012,Autumn,0,300.0,400.0,400.0,300.0,366.6666666666667,483.3333333333333,68.01,34005.0
2012-11-01,Product_0940,Whse_C,Category_005,800.0,11,4,2012,Autumn,1,500.0,300.0,400.0,500.0,400.0,516.6666666666666,66.87,53496.0
2012-12-01,Product_0940,Whse_C,Category_005,300.0,12,4,2012,Winter,1,800.0,500.0,300.0,1000.0,533.3333333333334,566.6666666666666,73.01,21903.0
2013-02-01,Product_0940,Whse_C,Category_005,1200.0,2,1,2013,Winter,0,300.0,800.0,500.0,400.0,533.3333333333334,450.0,72.94,87528.0
2013-05-01,Product_0940,Whse_C,Category_005,1000.0,5,2,2013,Spring,0,1200.0,300.0,800.0,400.0,766.6666666666666,583.3333333333334,70.42,70420.0
2013-06-01,Product_0940,Whse_C,Category_005,300.0,6,2,2013,Summer,0,1000.0,1200.0,300.0,300.0,833.3333333333334,683.3333333333334,65.75,19725.0
2013-07-01,Product_0940,Whse_C,Category_005,1100.0,7,3,2013,Summer,0,300.0,1000.0,1200.0,500.0,833.3333333333334,683.3333333333334,63.06,69366.0
2013-08-01,Product_0940,Whse_C,Category_005,300.0,8,3,2013,Summer,0,1100.0,300.0,1000.0,800.0,800.0,783.3333333333334,64.3,19290.0
2013-09-01,Product_0940,Whse_C,Category_005,100.0,9,3,2013,Autumn,0,300.0,1100.0,300.0,300.0,566.6666666666666,700.0,69.34,6934.0
2013-10-01,Product_0940,Whse_C,Category_005,500.0,10,4,2013,Autumn,0,100.0,300.0,1100.0,1200.0,500.0,666.6666666666666,69.98,34990.0
2013-11-01,Product_0940,Whse_C,Category_005,800.0,11,4,2013,Autumn,1,500.0,100.0,300.0,1000.0,300.0,550.0,64.57,51655.99999999999
2014-01-01,Product_0940,Whse_C,Category_005,600.0,1,1,2014,Winter,0,800.0,500.0,100.0,300.0,466.6666666666667,516.6666666666666,71.25,42750.0
2014-02-01,Product_0940,Whse_C,Category_005,700.0,2,1,2014,Winter,0,600.0,800.0,500.0,1100.0,633.3333333333334,566.6666666666666,74.49,52143.0
2014-03-01,Product_0940,Whse_C,Category_005,100.0,3,1,2014,Spring,0,700.0,600.0,800.0,300.0,700.0,500.0,67.68,6768.000000000001
2014-04-01,Product_0940,Whse_C,Category_005,600.0,4,2,2014,Spring,0,100.0,700.0,600.0,100.0,466.6666666666667,466.6666666666667,66.96,40175.99999999999
2014-05-01,Product_0940,Whse_C,Category_005,1100.0,5,2,2014,Spring,0,600.0,100.0,700.0,500.0,466.6666666666667,550.0,65.84,72424.0
2014-06-01,Product_0940,Whse_C,Category_005,300.0,6,2,2014,Summer,0,1100.0,600.0,100.0,800.0,600.0,650.0,63.96,19188.0
